param DistanceMatrix:
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 :=
46 3.380186 3.717532 3.699232 3.615430 3.164156 3.320859 3.097444 2.329391 3.523221 3.321337 3.598155 3.371177 3.377475 5.019270 4.954845 3.295899 3.059197 3.240733 4.203155 2.301284 3.445282 2.745585 2.921170 3.349816 3.159591 4.840024 2.910223 3.342473 3.180101 3.135187 3.958001 3.371417 3.364558 3.795032 2.819937 2.816388 3.386163 3.321897 3.786723 2.920067 3.402214 2.371829 3.022747 2.218098 3.259618 0.000000 2.401163 3.344369 3.050698 3.482760 5.137224 3.758105 3.588631 3.001755 2.734191 3.322860 2.897574 2.992216 3.496091 7.492485 6.157108 5.587316 4.617362 5.142618 5.665607 4.627477 5.623605 5.239863 4.882289 6.631884 5.340523 4.913557 4.400574 5.413853 4.555268 5.856266 5.670527 4.782257 5.943603 3.923081 5.891944 4.082277 5.788342 5.002940 5.297296 4.698011 5.611322 5.896860 5.135161 5.637022 5.718974 5.717173 5.855965 4.708965 4.933277 6.369801 5.553145 5.266105 4.860472 5.587167 5.031467 5.334263 3.824526 5.491620 4.501087 5.470817 5.041739 5.246287 5.317136 5.143684 6.213347 4.390374 5.489888 5.813839 5.000266 7.177948 5.391191 4.765160 5.330756 4.839544 4.363630 6.665623 4.694253 4.264859 5.354795 4.604873 4.726002 6.118350 5.148326 4.607945 5.264255 4.862099 5.517981 4.735452 5.958623 5.661684 5.827973 5.828312 5.075813 4.610202 4.906919 4.467368 4.982507 4.101101 4.734164 4.665439 6.042876 5.106645 4.792505 5.054035 5.213721 5.610448 5.341015 5.658910 5.975284 5.476996 4.998926 5.826477 6.312215 5.922373 5.202296 4.233336 4.920887 4.527613 5.218476 5.254357 4.876022 5.255818 4.783010 4.548634 5.448767 6.122342 4.956050 4.826335 4.393317 4.937972 5.099289 5.269172
47 2.722135 3.289981 2.882279 2.915244 3.840557 2.653546 2.402368 3.196937 2.341463 2.508667 2.417098 3.184844 2.782360 3.287850 3.245807 3.461985 3.291567 3.446648 3.619018 2.458217 2.730882 3.027333 2.465540 3.492506 3.253356 5.595810 3.019890 3.437613 3.174170 2.284558 3.570244 3.035597 2.949503 4.415617 3.365530 2.690146 3.805174 3.610715 3.559621 2.616730 2.571333 2.733172 2.492430 2.732074 2.670286 2.401163 0.000000 2.161006 2.296028 2.803736 3.554821 2.907537 2.675269 3.163048 2.799032 2.951294 2.245259 2.939657 2.886957 7.562079 6.834600 6.279965 4.936235 4.424724 6.148571 4.420667 4.355506 5.353418 5.786751 6.394419 6.087710 4.720548 5.157563 5.840881 4.540553 6.085408 5.332910 5.741494 5.565460 4.120761 5.633117 3.807498 6.128551 5.790061 5.168363 4.699671 5.917913 6.466271 5.751967 5.935145 5.959559 6.223343 6.259475 4.350720 4.941167 6.039566 6.518694 4.683563 4.073692 4.595402 4.854543 5.547110 4.597989 5.619309 4.583776 6.145785 5.144485 5.794097 5.114201 4.851559 5.400133 4.804993 6.404708 6.100199 5.616569 6.854180 5.586532 5.185376 6.029158 4.949822 4.552953 7.242521 5.683865 4.494803 4.892489 4.911339 4.874565 6.868698 5.421970 5.447047 6.261910 6.126351 6.826525 6.020113 6.544837 6.652571 7.142490 7.190882 6.145701 6.026934 6.332072 5.813656 6.522536 5.268947 5.986698 5.851920 7.250972 6.527563 5.967099 6.423956 6.627564 6.829004 6.478790 6.386231 6.825856 6.582605 5.923576 7.212665 6.666213 6.372679 6.348634 5.633321 6.307430 5.872662 6.367402 6.415523 6.121284 6.355933 6.039669 6.229933 6.693781 7.265738 6.004429 6.233273 5.717691 6.257237 6.285379 6.584973
48 2.578817 2.679502 2.963814 2.777206 4.188197 2.573073 2.424535 3.445271 1.972976 1.164114 2.541545 2.823659 2.514792 3.521638 3.283706 3.473306 3.455508 3.324731 3.493819 2.696309 2.231129 3.618686 2.301732 3.099317 3.205750 5.941568 2.788029 2.895336 3.541645 1.731781 3.497305 2.493494 3.003023 4.627414 3.291408 2.194305 3.716343 3.299839 2.902310 3.426938 1.887791 3.074993 2.047568 3.168207 1.498673 3.344369 2.161006 0.000000 2.156574 2.203482 2.602005 2.778653 2.358427 3.357511 1.876820 2.418258 1.560727 2.844950 2.028777 6.794913 6.583496 5.696360 4.376287 3.518355 5.967587 3.897883 3.170536 4.479249 5.505706 5.783403 5.591937 4.662416 4.674854 5.843043 3.674847 5.511701 4.321544 5.607281 4.865486 4.728997 4.946586 3.220732 5.838591 6.045444 4.285781 4.076494 5.660484 6.326602 5.520210 5.559363 5.698465 5.858868 5.932136 4.224259 4.385166 5.817396 6.248304 3.959370 2.920226 4.908450 4.255648 4.842377 4.353897 4.979699 3.997853 6.099080 4.552362 5.399235 4.292634 4.340984 5.181998 4.410201 6.607430 5.478989 5.169611 6.703762 4.884296 4.706025 5.862702 4.933001 4.118951 7.150740 6.225451 5.203189 5.040070 4.415224 4.098808 6.820952 4.952015 5.707578 5.576438 5.824243 6.356046 5.843899 6.040339 6.383002 7.476025 7.793460 6.289311 6.174861 6.400038 5.579734 6.756744 5.926306 5.751666 5.860563 7.504655 6.695763 5.799646 6.236834 6.352667 6.225121 6.031873 6.237231 6.109078 6.977845 6.027030 7.221696 6.347518 5.914437 6.277872 5.898443 6.489026 5.825023 6.067687 6.680745 6.199015 6.088867 5.889641 6.524027 6.411381 6.767641 5.750496 6.821680 5.883410 6.276333 6.018249 6.897773
49 2.615409 3.592958 1.932297 3.028074 3.007090 2.180981 2.231306 2.944442 2.159228 2.179310 2.051124 2.286117 1.997395 3.074603 3.143118 2.568683 2.020002 2.015465 3.008701 2.889273 2.685125 3.075881 2.576458 2.997643 2.758045 4.561494 2.597898 2.902431 2.451449 2.118388 2.013129 2.035895 1.914938 3.526626 2.290406 1.865194 3.017511 2.532441 3.033012 3.685455 2.137326 3.086724 2.820258 3.109819 2.434851 3.050698 2.296028 2.156574 0.000000 1.844446 3.254083 2.028061 2.868125 2.310349 2.388020 1.756944 2.021434 2.177698 2.343581 7.361141 5.932086 5.350564 4.317194 3.975121 5.146483 3.006103 4.176412 4.853538 4.945251 5.886244 4.868546 3.947106 4.287986 5.111356 4.034579 5.410229 4.704579 5.243159 4.636036 3.938501 5.066703 3.141632 5.014268 4.994038 4.264904 3.979845 4.764620 5.468410 4.855802 5.150873 5.001602 5.033757 5.082199 4.290051 4.707370 5.271681 5.612846 4.245281 3.604878 4.354728 4.606859 4.851305 4.249638 5.082609 4.157568 5.508026 4.441189 4.641016 4.469431 4.027925 5.440109 4.519669 5.487403 4.962213 4.889374 6.072664 5.029428 4.342235 5.818904 4.834474 4.240250 6.478468 5.305016 5.137984 5.149793 4.575479 4.128132 5.662393 4.460578 5.187151 5.229092 5.278198 5.685638 5.332965 5.405571 5.658760 6.534800 6.621174 5.502920 5.138117 5.467828 5.088481 5.672267 5.084919 5.372636 5.155418 6.911341 5.979873 5.021178 5.541809 5.527560 5.706787 5.113390 5.370950 5.514434 5.962190 5.222826 6.010028 5.205949 4.908189 5.662705 4.791879 5.380511 5.176716 5.269067 5.715794 4.946635 5.470546 4.613469 5.534551 5.936870 6.279851 4.891439 5.897214 4.765064 5.500930 5.085505 5.664934
50 2.620939 3.512337 2.772953 2.512169 3.998343 1.725817 2.608592 3.041755 2.568118 1.849403 2.022226 2.741303 2.354036 3.383226 2.742919 2.325272 2.508705 2.257492 1.927150 3.308967 2.733074 4.001795 2.958965 3.538633 3.632221 5.427568 2.992955 3.325543 3.209490 2.690509 2.818511 1.713965 2.851044 3.581970 3.113162 2.612307 3.614897 3.286833 3.392638 4.051643 2.365592 3.735577 2.910560 3.937151 2.739590 3.482760 2.803736 2.203482 1.844446 0.000000 3.143593 2.544292 2.264270 2.331309 2.374444 2.395503 2.070141 2.363599 2.160133 7.678425 6.407958 5.760828 4.808111 4.493491 5.900896 3.925533 4.420821 5.219572 5.492279 6.196965 5.755246 5.032389 5.226354 5.580460 4.589878 5.920507 5.162125 5.950170 5.164703 5.019833 5.667949 3.922221 5.983846 6.027565 5.241898 4.754461 5.765599 6.324562 5.739010 6.077194 6.008052 6.003813 6.118007 5.275075 5.303406 5.777359 6.500548 4.910787 3.969466 5.323783 4.934962 5.618997 5.155605 5.888205 4.834542 6.376167 5.231887 5.714456 5.340311 4.972257 6.221819 5.483191 6.198616 5.795773 5.693776 6.742388 5.818156 5.304006 6.590224 5.818276 4.939988 6.807079 6.470370 6.159621 6.147513 5.338718 4.989348 6.714887 5.612461 6.214067 5.930822 6.087794 6.523621 6.161050 6.134484 6.193236 7.463185 7.577487 6.292801 6.037097 6.367454 5.794080 6.650178 6.073171 5.742878 6.110992 7.839008 6.698459 5.755235 6.070228 6.210539 6.135004 6.059484 5.864587 6.071561 6.732545 6.007814 6.723674 5.718552 5.494285 6.353180 5.600396 6.206643 5.965187 5.856626 6.608423 5.499550 5.870948 5.443268 6.292122 6.657480 6.697485 5.527455 6.623687 5.667164 5.866246 5.524451 6.496442
51 3.979096 3.425623 3.374583 4.216716 5.515912 3.657299 3.458171 5.001803 3.163938 2.851660 3.118694 3.635901 3.086752 3.479407 2.909598 4.343944 4.755477 4.636664 4.126771 4.089504 3.857125 4.493912 3.756136 4.124145 4.602808 7.136876 4.067558 3.756083 4.889418 3.082989 4.352593 3.354109 3.836427 5.919154 4.488822 3.801941 4.774635 4.113480 3.534644 4.709937 3.404804 4.200383 3.740523 4.482861 3.095871 5.137224 3.554821 2.602005 3.254083 3.143593 0.000000 3.184640 3.715011 4.446910 3.583596 3.632012 3.558413 3.819858 3.383532 6.926571 7.130156 6.395892 5.347778 4.146262 6.475822 4.163509 3.247899 5.171724 6.684899 5.816232 5.983995 5.838056 5.981234 7.165384 4.648125 5.547746 4.555888 6.335397 4.737906 5.735847 5.352755 3.774611 6.372433 6.774815 4.679693 4.853644 6.082760 6.958545 6.112746 6.288817 5.952976 6.333702 6.421928 4.694526 5.020602 6.049410 6.900763 4.129786 3.677327 4.789548 4.489595 5.314291 5.720387 5.574463 4.860584 7.063366 5.008353 6.124175 4.961810 4.772920 5.074935 5.576749 7.192418 6.000799 6.346144 6.611160 5.523867 5.724208 6.533704 5.365079 4.998677 8.324918 7.354405 6.170045 5.461952 5.527209 5.316136 7.687509 5.940117 6.470613 6.375235 6.610489 7.229647 6.650989 6.523586 6.974146 8.050117 8.604023 7.103623 7.350691 7.415172 6.596243 7.920195 6.861093 6.225755 6.698724 8.274573 7.537021 6.696998 7.044640 7.380329 6.998787 7.155683 6.685775 6.706114 7.614325 6.775228 8.116241 7.186507 6.583881 7.072873 6.911750 7.438432 6.628571 6.888209 7.475934 6.925205 6.579279 6.805938 7.641167 7.069266 7.442150 6.647451 7.651125 6.764153 6.972392 6.785328 7.980700
52 2.926649 3.421334 2.047642 3.458214 3.691890 2.728199 1.853626 2.967393 2.728548 2.267994 1.910167 2.039066 1.585614 3.346096 3.108683 2.414796 2.779404 2.947123 3.084826 3.066785 3.259302 3.128580 2.169416 2.433605 2.410083 4.873161 2.475102 2.992172 2.508927 2.175511 2.247744 2.142291 2.484906 4.067906 2.362565 2.173732 3.052282 2.510740 3.133246 4.228099 3.184192 3.609313 2.606967 4.014356 3.217699 3.758105 2.907537 2.778653 2.028061 2.544292 3.184640 0.000000 3.360067 2.643023 2.909272 2.527298 2.973372 2.160747 2.709912 7.704325 6.440826 6.250559 4.758079 4.246007 5.376264 3.363114 4.557849 4.886913 5.689602 6.240407 5.374097 3.973882 4.747894 5.468996 4.112216 5.751505 5.070958 5.816717 5.382170 4.681541 5.134380 3.121038 4.967811 6.025770 4.273963 4.076407 5.111318 5.381131 5.119994 5.226418 5.388636 5.404808 5.732701 4.452546 4.834444 6.019921 5.847071 4.473111 4.064828 4.811392 4.847784 5.088777 4.729741 5.713599 4.347290 6.209822 4.625610 5.280186 5.190549 3.965748 6.310705 5.052804 5.714825 5.273719 5.215703 6.141921 5.241899 4.935398 6.512103 5.281639 4.585801 6.843594 5.918762 5.946954 5.473666 5.073386 4.956748 6.283061 5.137737 5.747118 5.914066 5.963664 6.401754 6.045710 6.266720 6.632641 7.230295 7.552961 6.469828 6.007469 6.069303 5.584117 6.335615 5.982782 6.112979 6.176488 7.717479 6.845515 6.150364 6.658512 6.535400 6.660423 6.173027 6.664018 6.601456 7.163445 6.404078 6.969196 6.525065 6.111221 6.724902 5.686693 6.267401 6.012770 6.214313 6.713309 6.032682 6.249242 5.551192 6.367873 6.596087 7.120197 5.898711 6.911740 5.890763 6.704172 6.315572 6.859860
53 2.697219 3.270408 3.249778 1.882835 4.075279 1.603510 3.004628 3.223577 2.885034 2.256827 2.897136 3.678637 3.033245 3.342312 2.830377 2.800545 3.105895 2.829998 2.459289 3.114308 2.706212 4.294606 3.135633 3.788634 3.949636 5.633551 2.802659 3.886587 3.287669 3.129668 3.586774 2.782582 3.475763 3.732245 3.614426 3.245636 3.444348 3.730390 3.824280 3.526994 2.234965 4.271906 2.163176 4.038911 2.815515 3.588631 2.675269 2.358427 2.868125 2.264270 3.715011 3.360067 0.000000 2.478762 2.767885 3.069170 1.970466 2.358351 1.830663 7.870352 6.690804 6.257273 5.455797 4.452613 6.353395 4.389285 4.728671 5.870104 5.533987 6.770378 6.673918 5.452577 6.037735 5.972908 4.492903 6.533955 5.879864 6.310009 5.692476 5.307900 6.048599 4.610580 6.647564 6.840603 5.412254 5.129563 6.557592 7.007080 6.243604 6.590232 6.587318 6.796830 6.913423 5.480383 5.188705 6.107148 6.918572 5.167953 3.835695 5.567481 5.526286 6.377080 5.209842 6.173633 5.430562 6.905497 5.933827 6.589082 5.691561 4.986100 6.343489 5.667044 6.582673 6.063296 5.859937 7.225631 6.324372 5.869624 6.979667 6.235075 4.844455 6.816460 6.855175 6.377907 6.210260 5.509542 5.163035 7.293031 6.140775 6.600779 6.447741 6.811128 7.435506 6.802025 6.626339 6.911573 8.026594 8.174944 7.012952 6.509324 6.899654 6.551403 7.278534 6.591697 6.596859 6.854171 8.552590 7.352178 6.540781 6.995517 7.115747 7.051468 6.679209 6.741076 6.954031 7.539787 6.786415 7.546500 6.610878 6.294758 6.824819 6.249812 6.869503 6.610374 6.993331 7.579103 6.613421 6.863163 6.550405 6.977930 7.294420 7.525154 6.456497 7.324481 6.551684 6.808734 6.424041 7.252704
54 2.714996 3.588922 2.721533 2.839859 2.815434 1.605009 2.551524 1.792100 3.188169 2.905103 2.649485 2.722448 2.384199 3.777498 3.501608 1.225510 1.539184 1.475355 2.313329 3.030692 3.176832 3.581464 2.886400 3.035420 3.159877 4.028677 2.220292 3.223396 2.134209 3.090688 2.532684 2.200783 2.451021 1.956041 2.019675 2.798440 2.262275 2.485527 3.429369 3.905078 2.876125 3.935259 2.885146 3.848577 3.332999 3.001755 3.163048 3.357511 2.310349 2.331309 4.446910 2.643023 2.478762 0.000000 2.679412 2.658142 2.576960 1.422248 2.510354 7.826325 5.556522 5.565694 4.891611 4.977051 5.164846 3.579210 5.628613 5.655944 4.458722 6.400453 5.351717 4.929353 5.219820 5.092116 4.433048 5.950189 5.856950 5.345067 5.261248 4.655529 5.852322 4.197777 5.480877 5.761723 5.077695 4.583129 5.417048 5.734431 5.161845 5.795883 5.627391 5.638259 5.850361 5.349141 5.193735 5.548380 5.639152 5.237354 4.595293 5.446720 5.350111 5.756540 4.695585 5.927662 5.041484 6.036014 5.385181 5.561555 5.623983 4.617295 6.777325 5.412391 5.027988 5.312988 5.242614 6.558544 5.892654 5.136640 6.502485 5.766886 4.715062 6.288262 5.793073 6.322222 6.405157 5.348979 5.147915 6.040316 5.530689 5.799326 5.473922 5.746366 6.255625 5.812116 5.734501 5.846260 6.668086 6.809972 5.935055 5.108368 5.429546 5.387150 5.722597 5.542353 5.650122 5.716691 7.596837 6.328084 5.592565 6.037482 6.012629 6.243389 5.636000 5.929944 6.017343 6.472430 6.002200 6.042235 5.988894 5.629986 6.055822 4.740413 5.364819 5.436278 5.926120 6.403729 5.264874 5.915728 5.062550 5.727946 6.242782 6.663514 5.442492 6.204986 5.257597 5.773432 5.206121 6.048824
55 2.098136 2.450655 3.256676 3.117626 3.523221 2.510532 2.463530 2.194485 2.516673 1.858126 2.813175 2.420296 2.635668 4.368871 4.016460 2.732467 2.773243 2.792728 3.515771 1.975865 1.904527 3.310708 2.152744 2.677277 2.971847 5.227548 2.617915 2.479873 3.207856 2.066418 3.554140 2.287686 2.729746 3.619936 2.292085 2.161473 2.871591 2.673365 2.536932 3.057354 2.129504 3.085546 2.279717 2.990185 1.851546 2.734191 2.799032 1.876820 2.388020 2.374444 3.583596 2.909272 2.767885 2.679412 0.000000 2.199775 1.471685 2.538971 2.260164 6.517104 5.852298 5.106667 3.921713 4.166806 5.268518 3.714877 4.358585 4.503456 4.629369 4.966333 4.743478 4.876551 4.309179 5.224372 3.570662 5.028293 4.409704 4.711270 4.257173 4.688309 5.008579 3.320538 5.600661 5.829469 4.223200 3.696668 5.307840 5.908364 5.179564 5.572968 5.484362 5.491124 5.710814 4.426334 4.245182 5.120912 5.003513 4.268838 3.767352 5.454071 4.098369 4.504613 3.997690 4.984829 4.006997 5.842233 4.516968 5.128658 4.492116 4.464017 5.756728 4.340339 5.853674 5.250964 4.996259 6.763309 4.767590 4.195883 5.607070 4.911843 4.131518 6.907779 5.838000 5.522155 5.672957 4.510615 4.402060 6.520271 4.961008 5.536047 4.367172 4.894622 5.529506 4.961427 5.706963 5.807466 6.815833 7.238234 5.807646 5.454947 5.582335 4.818896 5.921263 5.464517 4.811494 5.158780 7.033023 6.200962 5.351997 5.419480 5.361257 5.445730 5.283220 5.936201 5.496322 6.614241 5.769734 6.600266 6.433521 5.947912 5.933433 4.978992 5.656243 4.898025 5.521176 6.213489 5.448284 5.559291 5.124411 5.690856 5.622762 6.233214 5.272022 6.286921 5.230867 5.425889 5.122484 6.454678
56 2.418172 4.047656 2.026069 2.757301 2.994352 2.674061 3.038490 2.936817 3.318327 2.493848 2.337270 3.122751 2.949494 4.383969 3.748318 2.810490 2.138765 2.449756 3.407756 2.763851 2.484715 3.151197 2.911527 3.120230 2.987453 4.347561 3.119633 3.403285 2.876302 2.745608 2.116562 1.932753 2.995740 3.667332 2.465319 1.983741 3.346805 2.964336 3.623808 3.610789 2.230087 3.679620 2.781904 3.539651 2.423728 3.322860 2.951294 2.418258 1.756944 2.395503 3.632012 2.527298 3.069170 2.658142 2.199775 0.000000 2.002063 2.526374 2.026872 7.881255 6.670833 6.060740 5.036137 4.077815 5.634508 3.477640 4.820756 5.235164 5.557619 5.313677 5.158273 4.188187 4.675893 4.105400 3.341426 5.865709 5.328927 5.498689 4.550246 4.314942 5.430505 3.637926 5.429578 5.902006 4.044578 4.289961 5.287292 5.615602 5.276941 5.584828 5.774695 5.548292 5.960931 4.607653 4.566635 4.584406 4.948792 4.792559 3.743942 5.081612 4.906423 5.304269 4.271542 5.447821 4.504071 6.163425 5.000889 5.305203 4.800829 3.777986 5.148551 4.760816 5.969992 5.213379 5.170478 6.542306 5.177416 4.408916 6.581931 5.254466 4.043066 6.035332 5.402608 5.526604 5.078827 4.860596 4.426085 5.899003 4.740314 5.649548 5.186714 5.513506 5.857961 5.382096 6.168894 6.402737 7.116102 7.165693 6.410925 5.529379 5.983597 5.585845 6.221348 5.887118 5.437375 5.607173 7.655770 6.511120 5.558983 5.763969 5.408429 5.630789 4.853934 6.099382 5.940820 6.670629 5.997572 6.355990 5.551641 5.371537 6.154958 5.457471 5.919596 5.605326 5.896258 6.523373 5.314242 6.022695 4.869788 5.481223 6.309954 6.845174 5.594108 6.597535 5.213621 5.775525 5.408296 6.274992
57 1.564057 3.082417 2.998717 2.316036 3.465795 2.049479 2.482446 2.589222 2.245417 1.742746 2.636311 3.010439 2.895400 3.684472 3.366468 2.877136 2.567993 2.614972 3.221425 2.278464 1.327753 3.570281 2.441835 3.292261 3.207639 5.169317 2.877304 3.326295 2.958272 2.172657 3.322883 2.532322 2.845066 3.562997 2.861250 2.345501 3.179651 3.315323 3.316057 2.723723 1.344478 3.621118 2.147175 3.252253 1.969340 2.897574 2.245259 1.560727 2.021434 2.070141 3.558413 2.973372 1.970466 2.576960 1.471685 2.002063 0.000000 2.652693 1.956864 7.280434 6.408957 5.681407 4.597443 4.175987 5.792971 3.969590 4.308086 5.166176 5.087182 5.513373 5.666417 4.759735 4.925738 5.220407 3.992982 5.835823 4.992554 5.505428 4.642443 4.687030 5.450980 3.871792 6.088098 6.120546 4.647742 4.245530 5.824472 6.405748 5.751921 6.031030 5.985227 6.015849 6.166732 4.733351 4.708680 5.137962 5.811632 4.648799 3.773006 5.290758 4.831981 5.340809 4.434472 5.503994 4.597579 6.177368 5.142080 5.663420 4.798099 4.629437 5.683582 4.850734 6.308541 5.678287 5.383035 6.982586 5.442536 4.747110 6.248941 5.443374 4.469674 6.788561 6.069260 5.633798 5.664167 4.918761 4.571845 6.754737 5.274955 6.028064 5.329556 5.776073 6.369100 5.811444 6.123452 6.326743 7.439164 7.565275 6.254247 5.825152 6.141474 5.609795 6.429431 5.825678 5.680144 5.818392 7.621435 6.686985 5.732039 6.010883 5.931705 6.040600 5.614604 6.092281 6.051860 6.874283 5.968389 6.964970 5.983637 5.752925 6.304267 5.434206 6.102550 5.656704 6.028421 6.639831 5.755298 6.153220 5.521484 6.073498 6.437666 6.813414 5.585176 6.629312 5.635902 5.893120 5.536627 6.521364
58 3.106808 3.089198 2.226287 2.919859 2.829054 1.933366 2.428128 2.356401 3.025447 2.387310 2.588910 2.464698 1.774364 3.707225 3.505848 1.478027 2.147777 1.852527 2.547346 2.627732 3.305239 3.038024 2.541112 2.349111 2.685878 4.283864 1.386764 2.743314 2.174806 2.773274 2.315410 1.933148 2.459904 3.038839 1.856308 2.255235 1.967830 1.820919 2.910525 3.901455 2.797507 3.323084 2.142385 3.366050 2.857127 2.992216 2.939657 2.844950 2.177698 2.363599 3.819858 2.160747 2.358351 1.422248 2.538971 2.526374 2.652693 0.000000 1.964706 7.436283 5.556460 5.399580 4.633851 4.118161 4.950124 2.989709 4.945097 4.996266 4.611787 6.544836 5.113480 4.419238 4.751419 5.305135 3.709881 5.488148 5.325445 5.112195 5.364143 4.352338 5.250067 3.442348 4.974041 5.543795 4.285211 4.152189 5.043513 5.333059 4.629408 5.194174 5.170473 5.268410 5.533525 4.627773 4.404092 5.967993 5.468534 4.519829 3.664773 4.967106 4.859138 5.280613 4.122592 5.327437 4.485417 5.824887 4.744530 5.158219 5.104906 3.806128 6.268601 4.682562 4.881454 4.689488 4.618463 6.177703 5.280987 4.809406 6.004446 5.210971 3.908427 6.008560 5.488615 5.731667 5.559534 4.619278 4.395804 5.733254 4.968463 5.176820 5.271588 5.361909 5.882338 5.381667 5.511292 5.773487 6.409384 6.737409 5.860230 5.083708 5.331151 5.136636 5.693102 5.395018 5.434151 5.606236 7.302051 6.033252 5.388340 5.882041 5.904705 5.965982 5.446857 5.944630 5.947320 6.430098 5.830846 6.055828 6.121919 5.522878 5.693417 4.904013 5.455169 5.285367 5.781620 6.312841 5.369214 5.625000 5.074990 5.618741 5.903390 6.392489 5.365515 6.171535 5.199729 5.910877 5.456124 6.106764
59 2.794038 3.516437 2.595768 1.738663 3.836938 1.767185 2.823484 3.106174 2.906515 1.997640 2.414855 3.142764 2.623056 3.832412 3.021242 2.631124 2.515598 2.600128 2.478929 2.835685 2.888640 3.942469 3.077892 3.399412 3.589417 5.329683 2.555193 3.400062 3.296738 2.928320 2.723252 1.801724 3.482150 4.013080 3.002021 2.669965 3.300252 3.137870 3.625447 3.710446 2.481266 3.911253 1.714583 3.927991 2.642393 3.496091 2.886957 2.028777 2.343581 2.160133 3.383532 2.709912 1.830663 2.510354 2.260164 2.026872 1.956864 1.964706 0.000000 7.882921 6.891593 6.293913 5.339062 4.267117 6.302590 4.022865 4.795520 5.637988 5.677656 6.487119 6.000552 4.968673 5.430228 5.449114 3.831134 6.384219 5.661668 6.190832 5.472957 5.316926 5.984512 4.195978 6.223045 6.634796 4.677383 4.956353 6.216895 6.625781 5.931815 6.241056 6.386389 6.443691 6.624511 5.312098 4.987401 5.862211 6.102993 5.103574 3.594738 5.770144 5.426676 5.961689 4.922512 5.968180 5.165536 6.927744 5.612600 6.115367 5.499429 4.423768 6.023256 5.290125 6.561333 5.750093 5.640428 7.334684 5.932021 5.498755 6.836430 6.014631 4.530372 6.581735 6.513912 6.161975 5.782581 5.321667 4.789771 6.874468 5.651247 6.260859 5.702659 6.085771 6.562041 6.013485 6.461249 6.792709 7.672111 7.980393 6.913080 6.286081 6.602326 6.056223 6.937121 6.486003 6.050130 6.337339 8.127000 6.974474 6.060280 6.387807 6.219052 6.225790 5.754727 6.558162 6.538978 7.306781 6.471233 7.119370 6.167215 5.846634 6.543697 6.075317 6.708336 6.179049 6.456694 7.261677 6.134890 6.434786 5.796527 6.288865 6.854458 7.165695 5.981582 7.105313 6.005580 6.422762 6.065444 6.904080
